"","KIR3DP1","KIR2DS5","KIR2DL3","KIR2DP1","KIR2DS3","KIR2DS2","KIR2DL4","KIR3DL3","KIR3DL1","KIR3DS1","KIR2DL2","KIR3DL2","KIR2DS4","KIR2DL1","KIR2DS1","KIR2DL5"
"1180_S646_L002_R",0.48953278477155,0.000234428112619265,0.634901657406756,0.625641746958295,4.68856225238531e-05,0.571699838244602,0.803174156644865,1,1.14754905408257,0.0291863000210985,0.445389971165342,1.19316876479827,1.07124270342499,0.530393604801088,0.001594111165811,0.00607168811683897
"1196_S647_L002_R",0.492684804928131,0.000333675564681725,1.24289014373717,1.23585728952772,5.13347022587269e-05,0.000795687885010267,0.93711498973306,1,1.2986909650924,0.0318788501026694,0.000924024640657084,1.2976386036961,1.20731519507187,1.02569301848049,0.00770020533880903,0.0107546201232033
"11F_S7_L001_R",0.473774100500987,0.00018976772430545,1.22863215424321,1.22343251859724,0.0003795354486109,0.00102474571124943,0.88579778351298,1,1.28894033702748,0.0362835888872021,0.00121451343555488,1.22665856991043,1.17109458023379,1.00884317595263,0.00170790951874905,0.0157127675724913
"12F_S8_L001_R",0.486530931871574,0.491660140955364,0.669851213782302,0.655755677368833,0.000234925606891151,0.637744714173845,0.85203602192639,1,0.647729052466719,0.68371182458888,0.428817541111981,1.31781519185591,0.648277212216132,0.553367267032106,0.248277212216132,0.432772122161316
"13F_S9_L001_R",0.437044786930103,0.497203331857873,1.17886604160798,1.20256730111464,0,0,0.796346223492012,1,0.627902297694258,0.714619130014889,0.000160959317532494,1.29572250613657,0.604160798358215,0.986881815621102,0.260995533378938,0.432537926039194
"14F_S10_L001_R",0.498629198080877,0.000114233493260224,0.652558830249029,0.674491660954992,0,0.578821110349555,0.834761251999086,1,1.17911811743203,0.0364404843500114,0.452478866803747,1.25988119716701,1.22738176833448,0.551347955220471,0.00416952250399817,0.012222983778844
"15F_S11_L001_R",0.477016349450877,0,1.21244347264324,1.24196193410525,0,0.000149083138697013,0.790289718232868,1,1.24226010038265,0.0391591710977488,0.000198777518262685,1.22387317994335,1.22601003826467,0.97256870247975,0.00814987824877006,0.0202753068627938
"16F_S12_L001_R",0.49699873341043,0.923123520017622,0.70504983754612,1.40519852414781,0.709950988490556,0.624538796189217,0.822897736659508,1,0.000110138223470455,1.25689740624484,0.499256566991574,1.28905776749821,0.000110138223470455,0.962718211355251,0.479927308772509,1.09141472548048
"17F_S13_L001_R",0.465949948382044,0.000462781673845716,1.17436189526895,1.21576305578299,0.507956284931117,0.000177992951479121,0.836780463493646,1,0.667295575095226,0.704780890676729,0.000320387312662419,1.32369798155993,0.693816524865615,0.951941903100637,0.268128582108148,0.428571428571429
"18F_S14_L001_R",0.476235462748803,6.51529465420074e-05,0.653093136137082,1.25067596182037,0.62967065185523,0.577874059354334,0.844935987230023,1,1.18838974492621,0.0411440857412776,0.46704889728638,1.21754568850376,1.15108968303091,0.897807603348861,0.00260611786168029,0.36645274782552
"19F_S15_L001_R",0.687255104145185,0.000103114044132811,0.000549941568708325,0.676874957035815,0.646421942668591,1.04152058843748,1.22819137966591,1,1.20200041245618,0.696088540592562,0.82549666597924,1.24812676153159,1.18481473843404,0.381315735203135,0.00285282188767443,0.414346600673678
"1F_S1_L001_R",0.46718600400383,0.000217599442945426,0.647271302985464,1.31730350770302,1.00195839498651,0.581382191661589,0.830925232831404,1,0.634563495517452,0.681216816084951,0.477065018713552,1.19209678823222,0.630690225433023,0.895769866829141,0.248672643398033,0.685742884498216
"20F_S16_L001_R",0.44957085073498,3.2885001150975e-05,1.20454470715906,1.18991088164688,6.57700023019501e-05,0.000756355026472426,0.785688447499096,1,0.982011904370417,0.0354500312407511,0.00124963004373705,0.914794962017824,0.630964517083758,0.947088033148081,0.00194021506790753,0.0168700055904502
"21F_S17_L001_R",0.461590002039211,0.489177615288257,1.15573746613453,1.17036152299939,0.000436973810702945,0.000728289684504909,0.849244035307484,1,0.667550324817199,0.682320039618959,0.000553500160223731,1.27476913217001,0.59489614589099,0.923383925190084,0.239315990328313,0.427447781629621
"22F_S18_L001_R",0.445915873189595,7.29634088504615e-05,1.1391047389734,1.17894276020576,0,0.000364817044252307,0.866148626463828,1,1.20032103899894,0.0402028382766043,0.000693152384079384,1.2414724015906,1.17832257123053,0.938163510999234,0.00269964612746708,0.0171099193754332
"23F_S19_L001_R",0.489584590504236,0,0.836684448091916,0.80532960003862,0.000217239132008979,0.428250742233701,0.856235969972724,1,1.14803639962345,0.03806512346424,0.323420792198701,0.898645876077144,0.859663520722199,0.418619807381303,0.00168963769340317,0.010355065292428
"24F_S20_L001_R",0.689313273268095,0.00025865413631073,0.63866017157391,1.26365478294607,0.656938397206535,0.586024054834677,1.21972668879597,1,1.16441781264819,0.675518385998189,0.462516704746303,1.25123938440316,1.17097038410139,0.865930939345605,0.000215545113592275,0.420744061732121
"25F_S21_L001_R",0.461037130980061,0.888184316212217,1.22560417107025,1.23599661805115,7.04572676671599e-05,0.00024660043683506,0.782005213837807,1,0.00465017966603255,1.14908757838371,0.000422743606002959,1.21834707250053,0.000387514972169379,0.967589656873106,0.445712675262453,0.747622067216233
"26F_S22_L001_R",0.461285362853629,0.858579335793358,1.22149446494465,1.22746002460025,0.0002460024600246,0.0003690036900369,0.78170356703567,1,0.000861008610086101,1.1710024600246,0.000861008610086101,1.21519065190652,9.22509225092251e-05,1.0010147601476,0.445418204182042,0.760793357933579
"27F_S23_L001_R",0.458764219234747,0,0.633488452257842,1.26266804550155,0.652404343329886,0.556230610134436,0.738753877973113,1,1.08104963805584,0.0432178559117546,0.463245432609445,1.19445880730782,1.12120820406756,0.875043088590141,0.00745432609445019,0.3600913478111
"29F_S24_L001_R",0.47967569356351,0.000220616623462578,0.000330924935193867,1.27979703270641,1.91638629970768,1.09784347250565,0.822127847333297,1,0.000275770779328222,1.26937289724781,0.88831283437207,1.30533340687221,0.000220616623462578,0.730461640284595,0.495835861232144,1.25337819204677
"30F_S25_L001_R",0.448771457421744,0.000235610905419051,1.26937058229552,1.26492763379334,0,0.000336587007741501,0.765634466509593,1,1.11322786940424,0.0362504207337597,0.000605856613934702,1.18741164591047,1.10777515987883,0.964893975092561,0.00488051161225177,0.0221474251093908
"31F_S26_L001_R",0.464011896893589,0.909715796430932,1.1969596827495,1.25766688697951,0.000165234633179114,0.000264375413086583,0.807534699272968,1,0.00092531394580304,1.24676140118969,0.000396563119629874,1.22699933906147,0.000165234633179114,0.945736946463979,0.453337739590218,0.796298744216788
"32F_S27_L001_R",0.454725124026943,0.000242003791392732,1.13685314403259,1.17105634654943,0.00020166982616061,0.000443673617553342,0.840640503367886,1,1.21897309724519,0.0429556729722099,0.00125035292219578,1.21844875569717,1.16036784576292,0.902432138103497,0.00867180252490622,0.0130278707699754
"33F_S28_L001_R",0.473191607807662,0.500260951254306,1.23983159945722,1.24153648098535,0.000243554504018649,0.00062628301033367,0.852545144566995,1,0.648585644201663,0.676942347169549,0.00038272850631502,1.28318430117254,0.631536828920358,0.976966702619951,0.242823840506593,0.431578581121047
"34F_S29_L001_R",0.449346147786356,0.502284543878998,1.16007562628013,1.20233968804159,0.000354498188120372,0.000118166062706791,0.867181345517567,1,0.627973845911454,0.666180872853317,0.000393886875689302,1.29797542145896,0.622144320151253,0.960650701118639,0.241413266109973,0.425949267370411
"35F_S30_L001_R",0.490361345239089,8.34515563715263e-05,0.678002169740466,0.720020028373529,0.000208628890928816,0.624551447884503,0.892305766502545,1,1.30301260118501,0.0432696319786364,0.468163231244263,1.29591921889343,1.22953350579988,0.565217391304348,0.00913794542268213,0.0101393640991404
"36F_S31_L001_R",0.475451348182884,9.37866354044549e-05,1.25810082063306,1.2021101992966,9.37866354044549e-05,0.000140679953106682,0.867291910902696,1,1.21439624853458,0.040609613130129,0.000375146541617819,1.24994138335287,1.15906213364596,0.999765533411489,0.00164126611957796,0.0182883939038687
"37F_S32_L001_R",0.263153758497387,0.5040669574443,0.664466187276514,0.675507878502102,3.92942748241581e-05,0.615937757868679,0.480333215450509,1,0.720814177374357,0.021611851153287,0.471688474989194,1.34881527761405,0.650556013988762,0.577743722739597,0.265118472238595,0.389642029156352
"38F_S33_L001_R",0.493382158298774,0.00026471366804906,1.30212653313333,1.29453807464925,0,0.000573546280772964,0.902673608047295,1,1.36181946527839,0.0377216976969911,0.00105885467219624,1.27075796346951,1.23299214682785,1.07707579634695,0.00295596929321451,0.0180446483720109
"39F_S34_L001_R",0.483624623599168,0.496445534411573,0.648371775370192,0.64629186974203,0.000155216837922578,0.598671343867383,0.878806692950051,1,0.654580448887095,0.668860397975972,0.460994008630056,1.30642908142675,0.645764132493093,0.55850122621302,0.257504734113557,0.428833079812498
"3F_S2_L001_R",0.464905484970561,0.000348621010226216,1.16722187790518,1.20297489928726,7.74713356058258e-05,0.000116207003408739,0.82526340254106,1,1.26588162379919,0.0476836070653858,0.000387356678029129,1.26301518438178,1.19348466067555,0.971839169507282,0.0120467926867059,0.0161915091416176
"40F_S35_L001_R",0.488789970188263,0.00167435782251807,0.00130681586147752,1.27937272838649,1.91432188508188,1.12386164087067,0.875975007146649,1,0.000816759913423449,1.28570261771552,0.924898925960714,1.30636664352514,0.000245027974027035,0.741168783436109,0.514517907461102,1.29934250826969
"41F_S36_L001_R",0.514260135567208,0.50824913671825,0.000682099160165409,0.000298418382572366,8.52623950206761e-05,1.109263759219,0.874877435307158,1,0.707081041906467,0.702945815747964,0.883829986784329,1.33192650381549,0.628511744894914,0.0039220701709511,0.275440167114294,0.426098819115829
"42F_S37_L001_R",0.510492724023487,0.000255297421496043,1.30181261169262,1.30380393158029,0.00035741639009446,0.00035741639009446,0.887056420730151,1,1.30921623691601,0.0459535358692877,0.00071483278018892,1.33132499361756,1.17732958897115,1.1160582078121,0.0122032167475108,0.0180239979576206
"43F_S38_L001_R",0.501417848206839,0,1.25671392827356,1.26216291353906,0.000333611342785655,0.000333611342785655,0.880900750625521,1,1.35134834584376,0.0374756741729219,0.000166805671392827,1.34245204336947,1.25215457325549,1.05715874339728,0.003224909646928,0.0186822351959967
"44F_S39_L001_R",0.471533070745307,0.494449843981789,1.20369328354392,1.22262008286869,0.000358074581820042,0.000613842140262929,0.873548519105837,1,0.623100925878562,0.682745920507443,0.000869609698705816,1.32405749654714,0.556396746636657,0.995447337459717,0.248912987876618,0.447388613228298
"45F_S40_L001_R",0.480257899504449,0.000586135237384771,0.624393882879523,0.618585815527255,0.000213140086321735,0.569563595673256,0.835828848510684,1,1.28603399584377,0.0306388874087494,0.426120317578729,1.21948100388981,1.14408269835349,0.510950071934779,0.00138541056109128,0.008845313582352
"46F_S41_L001_R",0.476959836158835,0.000284446467174878,1.27079303675048,1.26863124359995,0,0.000625782227784731,0.905393105017636,1,1.36101945613835,0.0409602912731824,0.000967117988394584,1.42871771532598,1.23785413585163,1.08738195471612,0.0100694049379907,0.0179770167254523
"47F_S42_L001_R",0.502016970371401,0,0.64209208513006,0.674015857560161,0.000347753512310474,0.589233551258868,0.864097927389067,1,1.33092224231465,0.0274029767700654,0.464042286827097,1.3133954652942,1.22332730560579,0.558492140770622,0.00389483933787731,0.010989010989011
"48F_S43_L001_R",0.47328093004822,0.000330272805337209,1.20034348371755,1.19102979060704,0.000132109122134883,0.000198163683202325,0.853160710747077,1,1.20173062949997,0.0348768082436092,0.000594491049606975,1.2385890745756,1.1813858246912,0.992337670916177,0.000330272805337209,0.0149283308012418
"49F_S44_L001_R",0.470046606797772,0.861373195407525,0.648800727520746,0.632545185858815,0.000738888257360464,0.572638399454359,0.807661702853245,1,0.00130726383994544,1.19211094691372,0.452199613504604,1.22331476639764,0.00039786290780948,0.541150392179152,0.449641923382971,0.765601909741958
"4F_S3_L001_R",0.45733445769586,0.48492149540216,1.16785126290005,1.18174517126451,0.000522025458780067,0.000281090631650805,0.902059992771955,1,0.65192948640726,0.693330120868972,0.00128498574468939,1.27442476810023,0.643536923262258,0.972613741316307,0.253142191703811,0.432317391478938
"50F_S45_L001_R",0.467417765951424,0.000283077619883372,0.618071675253354,0.646096359621808,5.66155239766744e-05,0.573571873407688,0.813565079544811,1,1.15993885523411,0.0289305327520806,0.453037422861349,1.27945422634886,1.14131234784578,0.540508407405311,0,0.00979448564796467
"51F_S46_L001_R",0.487232344726692,0.000398989227290863,0.663519084984705,1.30861816730948,1.08910759409496,0.591169038435962,0.870793988562309,1,0.637717781619896,0.693177284213326,0.474198696635191,1.31978986567363,0.573879505253358,0.938223167974465,0.268586248171299,0.721306024737332
"52F_S47_L001_R",0.465299964501242,0.491790912318069,0.0014643237486688,0.000488107916222932,0.000443734469293575,1.06420837770678,0.871006389776358,1,0.654952076677316,0.685924742634008,0.855209442669507,1.28137202697906,0.629037983670572,0.00346112886048988,0.244852680156195,0.416666666666667
"53F_S48_L001_R",0.478118161925602,0.000410284463894967,0.652352297592998,1.27721553610503,0.654266958424508,0.582558351568198,0.761761487964989,1,1.09477571115974,0.0480488694383662,0.446024799416484,1.21544493070751,0.994301604668125,0.914569657184537,0.0140864332603939,0.364150255288111
"54F_S49_L001_R",0.453898333472908,0.496315216481032,1.16330290595428,1.19629846746504,0.000167490159953103,0.000418725399882757,0.832551712586886,1,0.647851938698601,0.694791056025459,0.000334980319906205,1.28887865337911,0.653881584456913,0.950171677413952,0.252533288669291,0.431077799179298
"55F_S50_L001_R",0.482983504137666,5.480352934729e-05,1.23636762207486,1.22074861621088,0.00021921411738916,0.00038362470543103,0.821121280210446,1,1.26667397380391,0.0344714199594454,0.000986463528251219,1.21625472680441,1.21400778210117,1.01490655998246,0.00416506823039404,0.0182495752726476
"56F_S51_L001_R",0.484869393790044,9.8570724494825e-05,1.22385411532775,1.25470675209463,9.8570724494825e-05,0.00152784622966979,0.82819122720552,1,1.25736816165599,0.0356333169048793,0.000492853622474125,1.23701330704781,1.1971907343519,1.00980778708724,0.00468210941350419,0.0177920157713159
"57F_S52_L001_R",0.481512513205348,0.483516083202798,0.631707405923281,0.634694546646752,0.00040071399949,0.58445958252887,0.835597974572875,1,0.642490255364103,0.688499508214637,0.460711813777276,1.29922407198281,0.553495318931915,0.539288186222724,0.245892681505228,0.429128264908382
"58F_S53_L001_R",0.481683635981946,0.000104964836779679,0.672824603757741,0.662643014590112,0.000104964836779679,0.611735068751968,0.901490500682271,1,1.16379762779469,0.103022987299255,0.46410202582135,1.3073370420909,1.18641755012071,0.560774640495434,0.00120709562296631,0.00881704628949302
"59F_S54_L001_R",0.487777081315175,0.513704484586016,1.30440480939085,1.28024388854066,0.000113966607783919,0.000797766254487435,0.898740668983988,1,0.671947119493988,0.703515869850134,0.000911732862271355,1.34070317397003,0.666419739016468,1.05846486979315,0.249529887742891,0.430223944384295
"5F_S4_L001_R",0.467002385369732,0.517492711370262,1.19745560561887,1.19325912183055,8.83470271225373e-05,0.000309214594928881,0.860279176605707,1,0.658362046117148,0.696616308861207,0.000176694054245075,1.31623818358512,0.631902111493948,0.962010778337309,0.25488117324852,0.449288806431664
"60F_S55_L001_R",0.239953065415078,0.859929598122617,0.617140901535152,0.651119585411167,0.000244450963136795,0.588344578077638,0.445291874449985,1,0.000880023467292461,0.656595286985431,0.471154786349858,1.2021120563215,4.8890192627359e-05,0.534858707343307,0.449300870245429,0.700254229001662
"61F_S56_L001_R",0.466809839906287,0.872120265521281,1.21358844201484,1.25629636860601,0.000585708707536119,0.000341663412729403,0.832633736821554,1,0.00195236235845373,1.21602889496291,0.000585708707536119,1.22261811792269,0.000195236235845373,0.996876220226474,0.448555251854744,0.759127294025771
"62F_S57_L001_R",0.45136733618317,0,1.22410259413246,1.20905311237337,0,0.000527024653042103,0.849329507524741,1,1.22884581600984,0.0977923522867014,0.000585582947824559,1.21883234760204,1.16495871640218,0.994671195174797,0.00216665690695087,0.0189728875095157
"63F_S58_L001_R",0.479929913985346,0.496495699267283,1.22124880535202,1.23786768609961,0.000318572793883402,0.00042476372517787,0.850270786874801,1,0.697833705001593,0.698099182329829,0.000371668259530636,1.25597323988531,0.592917064882659,1.03058298821281,0.243336519061272,0.439789741956037
"65F_S60_L001_R",0.485883807169345,0.519110012360939,0.698739184177998,1.34719406674907,0.668281829419036,0.617651421508035,0.930729295426452,1,0.668726823238566,0.705414091470952,0.498442521631644,1.34818294190358,0.662101359703337,0.955203955500618,0.255772558714462,0.774042027194067
"66F_S61_L001_R",0.458205636680488,0.000150231356288685,1.19061354485908,1.22354425815756,0,0.000150231356288685,0.74535785109068,1,1.18039781263145,0.0335316387236344,0.000360555255092843,1.14377140796827,1.08566191935581,0.943062315966589,0.00615948560783607,0.0147226729162911
"67F_S62_L001_R",0.480134406616941,0.000480023631932649,1.26216675282475,1.25891736208552,0,0.000886197474337198,0.842699948305147,1,1.31581862491692,0.0337493538143416,0.000369248947640499,1.32833616424193,1.21704453142309,1.0151022819585,0.00302784137065209,0.0156192304851931
"68F_S63_L001_R",0.474430978421519,0.000369494531480934,1.22310079810819,1.22428318060893,0.000665090156665681,0.000184747265740467,0.831879988176175,1,1.25306680461129,0.0389816730712385,0.000295595625184747,1.249002364765,1.26363434821165,0.963309193023943,0.00254951226721845,0.0172184451670115
"69F_S64_L001_R",0.538856052787941,0.525189980298339,0.000469087156393658,0.70935359789849,0.693498452012384,1.12346373956281,0.878256246677299,1,0.700628576789567,0.752071801607405,0.878506426494043,1.32104324983582,0.604465709728868,0.413734871939206,0.265690965381368,0.799261969540607
"6F_S5_L001_R",0.498099879286449,0.000402378504046139,0.670854383690258,1.36160414896946,0.70380471229937,0.612688335494255,0.833012920820852,1,1.21862565386507,0.0362587740868243,0.496177404211562,1.33209639200608,1.17436401841999,0.972682970447534,0.00527562927527161,0.400187776635222
"70F_S65_L001_R",0.256273435246611,0.468813094894722,0.638556388808768,0.642342082492068,3.60542255552351e-05,0.569548601096048,0.444296221517162,1,0.675836458032882,0.0219570233631382,0.442673781367176,1.25858090568215,0.597670897029132,0.527797807903086,0.240157196423421,0.367428612633401
"71F_S66_L001_R",0.448953250432866,0.86337163544782,1.17591688965843,1.18621123878483,0.00018888713993389,0.000566661419801668,0.791783409412876,1,0.000535180229812687,1.18806862899418,0.000692586179757595,1.20969620651661,3.14811899889816e-05,0.940374626160869,0.422760900362034,0.766629938611679
"72F_S67_L001_R",0.45200079633685,0.000477802110292654,1.22213816444356,1.21027274537129,0.000398168425243878,0.000119450527573163,0.872068484969142,1,1.30567390005973,0.0429623730838145,0.000477802110292654,1.23416285088592,1.19096157674696,1.00848098745769,0.00187139159864623,0.018793549671511
"73F_S68_L001_R",0.499227039561521,0.491427166045956,0.644930082214883,0.63850045674935,0.000421614784625114,0.575117700794041,0.817124587168857,1,0.671597217342422,0.673670156700162,0.445646827348746,1.23367999437847,0.612711685756447,0.533026491462301,0.239617735928607,0.416485138078842
"7F_S6_L001_R",0.514743197130108,0,0.68851168081197,0.696911365823782,0.000306238516055648,0.630020124245341,0.882448158194068,1,1.31796307638464,0.0436171143582116,0.486131770058623,1.33821856680374,1.24306588502931,0.558797795082684,0.00896841368448683,0.0112433283751859
"8F_S69_L001_R",0.487079885154535,0.510724539773687,1.35250802229353,1.30991386590103,0.000101334234082081,0.000743117716601925,0.909542307042729,1,0.662523222428644,0.732106063165006,0.000979564262793447,1.29096436412768,0.631683837189664,1.0225975342003,0.250498226650904,0.459719641952373
"9F_S70_L001_R",0.499550447597827,7.81830264649545e-05,0.651538251045698,0.684609671240374,0.000117274539697432,0.610296704585435,0.919862397873422,1,1.32144951331066,0.0364723818459013,0.484343848950393,1.29572729760369,1.20335405183535,0.572886126421954,0.00762284508033306,0.0112974473241859
